engine,decision,seed,success,timed_out,failure,tile_kl,edge_kl,runtime_seconds,solve_seconds,conflicts,decisions,backtracks,restarts,error
ordinary WFC,frequency,57,True,False,False,0.1764968418673055,1.5867743254496214,0.6608013110000002,,,390,0,0,
WFC-as-SAT,frequency,57,True,False,False,0.17575252708702765,1.657489845778734,3.6786857900000314,0.5666720000000001,332,1083,335,3,
ordinary WFC,context,57,True,False,False,0.33667874297599787,0.5256393505879976,0.6204589000000169,,,368,0,0,
WFC-as-SAT,context,57,True,False,False,0.5151925768476906,0.7239089443022204,3.3951256579999836,0.2662200000000001,58,408,58,0,
ordinary WFC,frequency,58,True,False,False,0.19870785118372097,1.5764906165910946,0.6800745879999681,,,387,0,0,
WFC-as-SAT,frequency,58,True,False,False,0.1615680378845858,1.5621398903593844,3.962655409999968,0.7065939999999999,465,1342,473,8,
ordinary WFC,context,58,True,False,False,0.42866709817458365,0.5573322097831537,0.6599441280000065,,,362,0,0,
WFC-as-SAT,context,58,True,False,False,0.524574570096894,0.6582533840242017,3.394334582000056,0.248313,0,370,0,0,
ordinary WFC,frequency,59,True,False,False,0.17723412859135432,1.6854705115502326,0.6790869680000924,,,382,0,0,
WFC-as-SAT,frequency,59,True,False,False,0.16440988016933458,1.493853385141628,3.39759315099991,0.2629640000000002,189,579,189,0,
ordinary WFC,context,59,True,False,False,0.504493772414892,0.6768478499254352,0.5708712029999106,,,347,0,0,
WFC-as-SAT,context,59,True,False,False,0.42788732326177675,0.584777377832761,3.360648146000017,0.23840299999999992,5,359,5,0,
ordinary WFC,frequency,60,True,False,False,0.1710132838893273,1.6696434325453673,0.6577493009999671,,,378,0,0,
WFC-as-SAT,frequency,60,True,False,False,0.20645272489525618,1.5399732878789831,3.397936972000025,0.2812730000000001,267,642,267,0,
ordinary WFC,context,60,True,False,False,0.6328133546459515,0.8410465288455985,0.6162730180000153,,,354,0,0,
WFC-as-SAT,context,60,True,False,False,0.3263741755906202,0.4861072445224231,3.3426291990000436,0.2393810000000003,18,361,18,0,
ordinary WFC,frequency,61,True,False,False,0.16192452243394817,1.5721240329644501,0.6717420530000027,,,380,0,0,
WFC-as-SAT,frequency,61,True,False,False,0.20347510248491804,1.8303019330154846,3.854261883999925,0.739989,535,1498,540,5,
ordinary WFC,context,61,True,False,False,0.3819571698796814,0.5202914246783192,0.6272407180000528,,,356,0,0,
WFC-as-SAT,context,61,True,False,False,0.3511120903973837,0.49874895695887417,3.43575863500007,0.26975499999999997,76,425,76,0,
ordinary WFC,frequency,62,True,False,False,0.17528641202771944,1.5900832468149917,0.6813856370000622,,,390,0,0,
WFC-as-SAT,frequency,62,True,False,False,0.18272426260764868,1.6064902312535356,3.362053828999933,0.2633580000000002,201,588,201,0,
ordinary WFC,context,62,True,False,False,0.44192650078682927,0.6834862126986658,0.6097489589999441,,,334,0,0,
WFC-as-SAT,context,62,True,False,False,0.2605988655959315,0.4522501412234956,3.4400182839999616,0.24817400000000012,15,360,15,0,
ordinary WFC,frequency,63,True,False,False,0.19246896142245726,1.6424925261375525,0.7314918630000875,,,384,0,0,
WFC-as-SAT,frequency,63,True,False,False,0.1952747173017411,1.4845458101780844,4.105096710999987,0.7423789999999997,494,1491,497,3,
ordinary WFC,context,63,True,False,False,0.5033360881294574,0.6818013535457752,0.7163387820000935,,,361,0,0,
WFC-as-SAT,context,63,True,False,False,0.4003091257507015,0.5569510536431089,3.5271340549999195,0.24795100000000003,7,378,7,0,
ordinary WFC,frequency,64,True,False,False,0.20251267792198566,1.5865858120499443,0.6650162990000581,,,382,0,0,
WFC-as-SAT,frequency,64,True,False,False,0.20928612961711443,1.6951897169517811,3.9549963929999876,0.785631,542,1590,545,3,
ordinary WFC,context,64,True,False,False,0.5930201532351798,0.7939501715807067,0.6261237579999488,,,339,0,0,
WFC-as-SAT,context,64,True,False,False,0.7239006735463756,0.9033890039908864,3.767732814999931,0.39420600000000006,38,570,39,1,
ordinary WFC,frequency,65,True,False,False,0.21245666868777746,1.6857319145065763,0.7812199759999885,,,385,0,0,
WFC-as-SAT,frequency,65,True,False,False,0.1929528818446217,1.590964494826402,4.061346487000037,0.326473,266,649,266,0,
ordinary WFC,context,65,True,False,False,0.5263750392323024,0.6688528165088852,0.6756945380000161,,,370,0,0,
WFC-as-SAT,context,65,True,False,False,0.6620952789727612,0.8033345621876822,3.4260862390000284,0.2569819999999998,0,382,0,0,
ordinary WFC,frequency,66,True,False,False,0.15157572132248046,1.6255153124352857,0.6642033939999692,,,386,0,0,
WFC-as-SAT,frequency,66,True,False,False,0.1714193005779746,1.413329316819547,3.7208017879999034,0.2821530000000001,218,607,218,0,
ordinary WFC,context,66,True,False,False,0.3862767371825175,0.5298950865754861,0.5868063979999079,,,337,0,0,
WFC-as-SAT,context,66,True,False,False,0.4588463978721754,0.6137408993806903,3.4121282599999176,0.2295569999999998,6,352,6,0,
ordinary WFC,frequency,67,True,False,False,0.1836296162315876,1.5938246931795144,0.6592632800000047,,,380,0,0,
WFC-as-SAT,frequency,67,True,False,False,0.15591514617133292,1.4673493827432678,3.7289743410000256,0.573064,435,1085,438,3,
ordinary WFC,context,67,True,False,False,0.41269193945641935,0.601083026446189,0.6447815139999875,,,375,0,0,
WFC-as-SAT,context,67,True,False,False,0.7026099035739476,0.9191765710468454,3.3578025570000136,0.2671960000000002,26,418,26,0,
ordinary WFC,frequency,68,True,False,False,0.18055014381779905,1.6295603132926422,0.6991422139999486,,,381,0,0,
WFC-as-SAT,frequency,68,True,False,False,0.14198620524788827,1.7852710568387442,3.925903526999946,0.786387,600,1609,603,3,
ordinary WFC,context,68,True,False,False,0.8473182799240054,1.0122498091981236,0.6874627320000855,,,384,0,0,
WFC-as-SAT,context,68,True,False,False,0.776649337244413,0.9152347406254152,3.3611015170000655,0.25426400000000005,6,387,6,0,
ordinary WFC,frequency,69,True,False,False,0.19340767072652065,1.6245391200930759,0.6399550610000233,,,375,0,0,
WFC-as-SAT,frequency,69,True,False,False,0.1614523892643663,1.505889560958038,3.663038979000021,0.5007430000000004,336,955,337,1,
ordinary WFC,context,69,True,False,False,0.7558907795083198,0.8860839009374833,0.6699475930000744,,,386,0,0,
WFC-as-SAT,context,69,True,False,False,0.6857293639865063,0.8123783560201578,3.403717975999939,0.25807400000000014,3,389,3,0,
ordinary WFC,frequency,70,True,False,False,0.20873752287932654,1.6041368925395567,0.66538797599992,,,378,0,0,
WFC-as-SAT,frequency,70,True,False,False,0.18367080239736822,1.7454453144378752,4.40260170800002,0.9651130000000001,583,1719,592,9,
ordinary WFC,context,70,True,False,False,0.3710900768801605,0.5070195666759644,0.7107269210000595,,,344,0,0,
WFC-as-SAT,context,70,True,False,False,0.5537582340749219,0.699058895144143,3.6810313190001125,0.25821799999999984,1,366,1,0,
ordinary WFC,frequency,71,True,False,False,0.18248536981256988,1.4804670402142448,0.6908950740000819,,,380,0,0,
WFC-as-SAT,frequency,71,True,False,False,0.18507665893502803,1.4254962373270346,3.864906155999961,0.5809090000000001,341,960,342,1,
ordinary WFC,context,71,True,False,False,0.7326081993403804,1.0012800774058321,0.6831216000000495,,,385,0,0,
WFC-as-SAT,context,71,True,False,False,0.58953669197143,0.8266403333994714,3.458361233000005,0.2523900000000001,14,383,14,0,
ordinary WFC,frequency,72,True,False,False,0.1653166348725131,1.6990750596024662,0.6851654429999599,,,385,0,0,
WFC-as-SAT,frequency,72,True,False,False,0.19785962329272783,1.6461352781857186,3.479762328999982,0.27734800000000037,198,582,198,0,
ordinary WFC,context,72,True,False,False,0.7794305773729674,1.0793270841242595,0.5627704350000613,,,303,0,0,
WFC-as-SAT,context,72,True,False,False,0.42750183262972846,0.5664498749029031,3.7725226569999677,0.6727650000000001,382,1040,383,1,
ordinary WFC,frequency,73,True,False,False,0.2173120623555959,1.655977617285,0.6987487730000339,,,383,0,0,
WFC-as-SAT,frequency,73,True,False,False,0.16334436943557862,1.6484924026224437,4.045501183000056,0.7902589999999998,541,1635,544,3,
ordinary WFC,context,73,True,False,False,0.33279231485924354,0.4153978753215925,0.6642621710000185,,,372,0,0,
WFC-as-SAT,context,73,True,False,False,0.3471657828654381,0.43462559317600574,3.4761321920000228,0.24431899999999995,0,372,0,0,
ordinary WFC,frequency,74,True,False,False,0.1562682656180478,1.7194574131457199,0.6733370229999309,,,384,0,0,
WFC-as-SAT,frequency,74,True,False,False,0.1942299444184153,1.7505323713167338,3.4564929030000258,0.28340699999999996,235,623,235,0,
ordinary WFC,context,74,True,False,False,0.4102719051601412,0.6115180446053229,0.6292158339999787,,,345,0,0,
WFC-as-SAT,context,74,True,False,False,0.4629325064334067,0.6273922073412384,3.427074017999985,0.25439100000000003,14,372,14,0,
ordinary WFC,frequency,75,True,False,False,0.19533676169955638,1.627082814284242,0.6774074639999981,,,390,0,0,
WFC-as-SAT,frequency,75,True,False,False,0.20482516016341643,1.716210437733161,3.47318699199991,0.37387599999999965,282,819,283,1,
ordinary WFC,context,75,True,False,False,0.3810715449332847,0.5670793802381346,0.6216524819999449,,,342,0,0,
WFC-as-SAT,context,75,True,False,False,0.7985414974030494,0.9820049377620665,3.439152580000041,0.33625799999999995,195,564,195,0,
ordinary WFC,frequency,76,True,False,False,0.1759879199200383,1.5453965009755095,0.6755232509999587,,,385,0,0,
WFC-as-SAT,frequency,76,True,False,False,0.16485209242647458,1.8057209528687543,3.3454767850000735,0.2603390000000001,182,571,182,0,
ordinary WFC,context,76,True,False,False,0.4337581060956124,0.6253436296178628,0.6531271679999691,,,357,0,0,
WFC-as-SAT,context,76,True,False,False,0.3602089881358154,0.48825797873103655,3.3430736159999697,0.2463869999999999,5,374,5,0,
ordinary WFC,frequency,77,True,False,False,0.16348352210705067,1.604342252119178,0.6519410839999864,,,376,0,0,
WFC-as-SAT,frequency,77,True,False,False,0.20283246619639067,1.8361493268450346,3.337326423000036,0.25770399999999993,184,571,184,0,
ordinary WFC,context,77,True,False,False,0.9320758627817234,1.1814926766771057,0.5839733189999379,,,321,0,0,
WFC-as-SAT,context,77,True,False,False,1.0841019172037016,1.339868880638355,3.3260516719999487,0.24314999999999998,7,358,7,0,
ordinary WFC,frequency,78,True,False,False,0.16166819563369972,1.6277443970069785,0.6659205509999993,,,384,0,0,
WFC-as-SAT,frequency,78,True,False,False,0.18808577819423286,1.648839634524562,3.361329934000082,0.269517,209,599,209,0,
ordinary WFC,context,78,True,False,False,0.3188842697401986,0.5112508882556522,0.6044764929999928,,,350,0,0,
WFC-as-SAT,context,78,True,False,False,0.44335306684238684,0.6538609539375162,3.78117328299993,0.6837170000000001,241,1050,244,3,
ordinary WFC,frequency,79,True,False,False,0.1904087420874876,1.7447273771152383,0.6611694780000335,,,384,0,0,
WFC-as-SAT,frequency,79,True,False,False,0.20600186348804173,1.7271575471238882,3.3538506339999685,0.2635290000000001,197,592,197,0,
ordinary WFC,context,79,True,False,False,0.6359424021142439,0.8399467807458123,0.5886269469999661,,,360,0,0,
WFC-as-SAT,context,79,True,False,False,0.3329775030649529,0.5682639534813273,3.3649122109999325,0.2667790000000001,58,410,58,0,
ordinary WFC,frequency,80,True,False,False,0.174727676982542,1.6443070843797636,0.663433970999904,,,385,0,0,
WFC-as-SAT,frequency,80,True,False,False,0.19729764138686728,1.6330996001966211,3.377260191000005,0.276589,227,618,227,0,
ordinary WFC,context,80,True,False,False,0.3441640857451803,0.5105134417002277,0.6310056690000465,,,362,0,0,
WFC-as-SAT,context,80,True,False,False,0.364266131731038,0.5929771765050634,3.3669080460000487,0.275563,89,451,89,0,
ordinary WFC,frequency,81,True,False,False,0.16718769799240674,1.7118883692891476,0.659701833999975,,,379,0,0,
WFC-as-SAT,frequency,81,True,False,False,0.18421771119406524,1.726353902734265,3.5111243799999556,0.3633930000000003,261,788,263,2,
ordinary WFC,context,81,True,False,False,0.31963392599710133,0.4790590203063196,0.6439581979999502,,,366,0,0,
WFC-as-SAT,context,81,True,False,False,0.401178994260075,0.6758066607084302,3.4008579210000107,0.26344600000000007,60,419,60,0,
ordinary WFC,frequency,82,True,False,False,0.1861420183245774,1.370153749442563,0.6572093540000878,,,384,0,0,
WFC-as-SAT,frequency,82,True,False,False,0.20168355777884125,1.7098300685174381,3.640905155999917,0.5552259999999998,450,1108,451,1,
ordinary WFC,context,82,True,False,False,0.35728880734685503,0.5550641891373083,0.6113677979999466,,,346,0,0,
WFC-as-SAT,context,82,True,False,False,0.46691101123179923,0.6439505313792695,3.3395030340000176,0.2604549999999999,45,397,45,0,
ordinary WFC,frequency,83,True,False,False,0.17570670844369024,1.5587479943037683,0.6457645589999856,,,374,0,0,
WFC-as-SAT,frequency,83,True,False,False,0.18957991836966606,1.5014462970450637,3.478624228000058,0.3759269999999999,285,825,286,1,
ordinary WFC,context,83,True,False,False,0.8312104221067665,0.9761137519643063,0.6215146719999893,,,353,0,0,
WFC-as-SAT,context,83,True,False,False,0.3147393922321796,0.4869909333394467,3.3454681120000487,0.2266119999999998,2,333,2,0,
ordinary WFC,frequency,84,True,False,False,0.19713558567728265,1.5964306147343694,0.6659546130000535,,,384,0,0,
WFC-as-SAT,frequency,84,True,False,False,0.17700128129730963,1.6592376601324808,10.44839661399999,7.469735,4835,15047,4936,99,
ordinary WFC,context,84,True,False,False,0.28030718630846224,0.5233493890285112,0.6337957719999849,,,355,0,0,
WFC-as-SAT,context,84,True,False,False,0.40268857339534847,0.6822200399144329,3.433365725000044,0.24148899999999962,10,359,10,0,
ordinary WFC,frequency,85,True,False,False,0.16801429312417343,1.5802639300605108,0.6822034250000115,,,379,0,0,
WFC-as-SAT,frequency,85,True,False,False,0.18824450094949133,1.538254509952554,3.485036396000055,0.285161,239,627,239,0,
ordinary WFC,context,85,True,False,False,0.9895578618209725,1.1692083704027079,0.5600129069999866,,,365,0,0,
WFC-as-SAT,context,85,True,False,False,1.178576803049707,1.386702787269889,3.356992411999954,0.2576459999999998,32,408,32,0,
ordinary WFC,frequency,86,True,False,False,0.1803387054197359,1.7229746452844146,0.6694885750000594,,,386,0,0,
WFC-as-SAT,frequency,86,True,False,False,0.2168637646975285,1.6806512618713625,3.7465489089998982,0.6083969999999996,412,1165,415,3,
ordinary WFC,context,86,True,False,False,1.5403495300269008,1.798472259475806,0.5990453040000148,,,339,0,0,
WFC-as-SAT,context,86,True,False,False,0.642447427171861,0.9229345868626707,3.33316558599995,0.24024199999999984,6,359,6,0,
ordinary WFC,frequency,87,True,False,False,0.15334349815953305,1.7558886807171608,0.6470884569999953,,,382,0,0,
WFC-as-SAT,frequency,87,True,False,False,0.21613367040493417,1.6269111357456347,3.3235570789998974,0.247541,156,539,156,0,
ordinary WFC,context,87,True,False,False,0.39554026898749023,0.5823236836177249,0.6333718739999767,,,353,0,0,
WFC-as-SAT,context,87,True,False,False,0.28046583891289056,0.49819615800789735,3.3589258099999597,0.2610890000000001,57,411,57,0,
ordinary WFC,frequency,88,True,False,False,0.16801060634744333,1.7615285399875595,0.645857367000076,,,377,0,0,
WFC-as-SAT,frequency,88,True,False,False,0.17149612251247542,1.5964650527678188,3.372731394000084,0.26644400000000035,213,597,213,0,
ordinary WFC,context,88,True,False,False,0.49425834173834393,0.642430106879677,0.637169847999985,,,351,0,0,
WFC-as-SAT,context,88,True,False,False,0.5889513870445063,0.7795116564379458,3.4045463630000086,0.25792100000000007,20,374,20,0,
ordinary WFC,frequency,89,True,False,False,0.18889481182201834,1.7152527424505932,0.643399608999971,,,381,0,0,
WFC-as-SAT,frequency,89,True,False,False,0.17156050968318942,1.7787805126746132,3.370599769000023,0.27436499999999997,216,605,216,0,
ordinary WFC,context,89,True,False,False,0.7492552918112244,0.9361902609374352,0.651653412000087,,,347,0,0,
WFC-as-SAT,context,89,True,False,False,0.5237232810342979,0.7620211154029725,3.373203862999958,0.27816600000000014,60,426,60,0,
ordinary WFC,frequency,90,True,False,False,0.16610808471652141,1.5349065366688333,0.6713973979999537,,,382,0,0,
WFC-as-SAT,frequency,90,True,False,False,0.14064971142164834,1.5873314768993794,18.867817231000004,15.819856,8606,30063,9958,360,
ordinary WFC,context,90,True,False,False,0.7528415030755788,0.9253650049926453,0.6257141020000745,,,365,0,0,
WFC-as-SAT,context,90,True,False,False,0.7789966531229507,0.9488997876485126,3.3422045769999613,0.23854500000000023,0,366,0,0,
ordinary WFC,frequency,91,True,False,False,0.14890827749064287,1.6228874234335848,0.6522442460000093,,,381,0,0,
WFC-as-SAT,frequency,91,True,False,False,0.18653926895268408,1.670495326144567,3.3502737279999337,0.2597649999999998,179,560,179,0,
ordinary WFC,context,91,True,False,False,0.40889869059079065,0.513928364978436,0.6010537720000002,,,348,0,0,
WFC-as-SAT,context,91,True,False,False,0.4127616968733835,0.510480456412124,3.34155720800004,0.2511140000000003,0,374,0,0,
ordinary WFC,frequency,92,True,False,False,0.15576664309287455,1.5902135207737147,0.6329323620000196,,,373,0,0,
WFC-as-SAT,frequency,92,True,False,False,0.1386488866994161,1.5888852537960192,3.8106172620000507,0.7200329999999999,548,1468,552,4,
ordinary WFC,context,92,True,False,False,0.4173385983076728,0.5517674343293824,0.637940910999987,,,354,0,0,
WFC-as-SAT,context,92,True,False,False,0.6140398352613161,0.8001529291423349,3.348907858999951,0.259487,33,388,33,0,
ordinary WFC,frequency,93,True,False,False,0.1553587781300794,1.8398492240094466,0.6675139039999749,,,383,0,0,
WFC-as-SAT,frequency,93,True,False,False,0.15479315316026732,1.6623516247212229,3.4245214860000033,0.29252600000000006,285,675,285,0,
ordinary WFC,context,93,True,False,False,0.30316467452586465,0.4615953749116116,0.6012671749999754,,,344,0,0,
WFC-as-SAT,context,93,True,False,False,0.407680214943136,0.5494351901071128,3.3295911440000054,0.23672100000000018,9,353,9,0,
ordinary WFC,frequency,94,True,False,False,0.14794412345301905,1.6933309141916248,0.6487868010000284,,,380,0,0,
WFC-as-SAT,frequency,94,True,False,False,0.1833634807250831,1.4783308462925306,7.041592417000061,4.091239,2935,8613,2964,28,
ordinary WFC,context,94,True,False,False,0.3259268188981351,0.5439744612744417,0.6288157730000421,,,376,0,0,
WFC-as-SAT,context,94,True,False,False,1.1606594327274693,1.3838056488362103,3.5810885909999115,0.35023099999999996,209,585,209,0,
ordinary WFC,frequency,95,True,False,False,0.1872972279187341,1.6278378480098572,0.6628538200000094,,,383,0,0,
WFC-as-SAT,frequency,95,True,False,False,0.1916054273902351,1.7499630552151708,3.344497965999949,0.2593219999999996,178,568,178,0,
ordinary WFC,context,95,True,False,False,0.3630050886871189,0.494211063185431,0.6471883560000151,,,365,0,0,
WFC-as-SAT,context,95,True,False,False,0.4190264871946062,0.5795250469625509,3.3379558219999126,0.24327100000000002,10,365,10,0,
ordinary WFC,frequency,96,True,False,False,0.21534889105196217,1.6881410735869706,0.6540424699999221,,,381,0,0,
WFC-as-SAT,frequency,96,True,False,False,0.18317030051514158,1.6353252521468047,3.4460868999999548,0.356579,242,770,243,1,
ordinary WFC,context,96,True,False,False,0.36228270418635256,0.4999435088716829,0.6244078180000088,,,350,0,0,
WFC-as-SAT,context,96,True,False,False,0.3315563505448943,0.47638902395162164,3.3519537509999964,0.23911099999999985,3,364,3,0,
ordinary WFC,frequency,97,True,False,False,0.1591449051752099,1.6501473759332044,0.6238356909999538,,,372,0,0,
WFC-as-SAT,frequency,97,True,False,False,0.12870803879771195,1.5085973128541348,3.590211161999946,0.4834339999999999,342,907,344,2,
ordinary WFC,context,97,True,False,False,0.4026579204101251,0.5966265787794471,0.5733022289999781,,,333,0,0,
WFC-as-SAT,context,97,True,False,False,0.46642388648446,0.6649344470071258,3.316985850999913,0.23360199999999987,12,346,12,0,
ordinary WFC,frequency,98,True,False,False,0.19584876323149433,1.699130478824914,0.6658750490000784,,,388,0,0,
WFC-as-SAT,frequency,98,True,False,False,0.1900838121750429,1.7057188832401413,3.3665553780000437,0.26692399999999994,209,596,209,0,
ordinary WFC,context,98,True,False,False,0.49314061571342765,0.6659852721461887,0.6497325330000194,,,364,0,0,
WFC-as-SAT,context,98,True,False,False,0.29136983654901316,0.4092930806896704,3.337487097999997,0.24202900000000005,5,369,5,0,
ordinary WFC,frequency,99,True,False,False,0.19007501688774703,1.7056462288496441,0.657437329000004,,,384,0,0,
WFC-as-SAT,frequency,99,True,False,False,0.14930357942960654,1.735266630027242,3.3746790980000014,0.28288,255,643,255,0,
ordinary WFC,context,99,True,False,False,0.4449632214956048,0.582011540397346,0.6300519110000096,,,351,0,0,
WFC-as-SAT,context,99,True,False,False,0.5312864103454018,0.7061635426988031,3.417052655999896,0.24696400000000018,4,350,4,0,
