example,N,engine,heuristic,seed,success,pattern_frequency_kl,pattern_edge_frequency_kl,decoded_tile_frequency_kl,decoded_tile_edge_frequency_kl,runtime_seconds,conflicts,backtracks
Stick,1,ordinary WFC,context,95,True,0.002841430142510995,0.014564711400888691,0.002841430142510995,0.014564711400888691,0.0996679940000007,,0
Stick,1,WFC-as-SAT,context,95,True,0.002841430142510995,0.014564711400888691,0.002841430142510995,0.014564711400888691,0.1013788120000001,0,0
Stick,1,ordinary WFC,uniform,96,True,0.16963446291743783,0.489921864216718,0.16963446291743783,0.489921864216718,0.07454312899999849,,0
Stick,1,WFC-as-SAT,uniform,96,True,0.16963446291743783,0.489921864216718,0.16963446291743783,0.489921864216718,0.07692294099999941,0,0
Stick,1,ordinary WFC,frequency,96,True,0.002214503517879541,0.09002680413528999,0.002214503517879541,0.09002680413528999,0.09475422899999586,,0
Stick,1,WFC-as-SAT,frequency,96,True,0.002214503517879541,0.09002680413528999,0.002214503517879541,0.09002680413528999,0.09347067000000209,0,0
Stick,1,ordinary WFC,context,96,True,0.011134334608998632,0.008975786182071056,0.011134334608998632,0.008975786182071056,0.09707898900000345,,0
Stick,1,WFC-as-SAT,context,96,True,0.011134334608998632,0.008975786182071056,0.011134334608998632,0.008975786182071056,0.09602650299999738,0,0
Stick,1,ordinary WFC,uniform,97,True,0.22918051593415126,0.6750975341779737,0.22918051593415126,0.6750975341779737,0.06971321599999669,,0
Stick,1,WFC-as-SAT,uniform,97,True,0.22918051593415126,0.6750975341779737,0.22918051593415126,0.6750975341779737,0.075228611,0,0
Stick,1,ordinary WFC,frequency,97,True,1.1490419316935625e-06,0.07722275698575055,1.1490419316935625e-06,0.07722275698575055,0.0936702869999948,,0
Stick,1,WFC-as-SAT,frequency,97,True,1.1490419316935625e-06,0.07722275698575055,1.1490419316935625e-06,0.07722275698575055,0.1004582979999995,0,0
Stick,1,ordinary WFC,context,97,True,0.018595912699175002,0.01785051799715332,0.018595912699175002,0.01785051799715332,0.11944594300000233,,0
Stick,1,WFC-as-SAT,context,97,True,0.018595912699175002,0.01785051799715332,0.018595912699175002,0.01785051799715332,0.09747079399999592,0,0
Stick,1,ordinary WFC,uniform,98,True,0.22134712767718928,0.6582672286894592,0.22134712767718928,0.6582672286894592,0.07227219899999682,,0
Stick,1,WFC-as-SAT,uniform,98,True,0.22134712767718928,0.6582672286894592,0.22134712767718928,0.6582672286894592,0.07642370299999612,0,0
Stick,1,ordinary WFC,frequency,98,True,0.007302723057714601,0.0852721739786218,0.007302723057714601,0.0852721739786218,0.10563423199999988,,0
Stick,1,WFC-as-SAT,frequency,98,True,0.007302723057714601,0.0852721739786218,0.007302723057714601,0.0852721739786218,0.09625161900000023,0,0
Stick,1,ordinary WFC,context,98,True,0.019844080173469725,0.06113381673289076,0.019844080173469725,0.06113381673289076,0.10648994499999986,,0
Stick,1,WFC-as-SAT,context,98,True,0.019844080173469725,0.06113381673289076,0.019844080173469725,0.06113381673289076,0.11721337400000209,0,0
Stick,1,ordinary WFC,uniform,99,True,0.1948006290937666,0.5537998383097432,0.1948006290937666,0.5537998383097432,0.0728563340000008,,0
Stick,1,WFC-as-SAT,uniform,99,True,0.1948006290937666,0.5537998383097432,0.1948006290937666,0.5537998383097432,0.09255984699999686,0,0
Stick,1,ordinary WFC,frequency,99,True,0.004352580035757173,0.07981581896967853,0.004352580035757173,0.07981581896967853,0.09541581499999552,,0
Stick,1,WFC-as-SAT,frequency,99,True,0.004352580035757173,0.07981581896967853,0.004352580035757173,0.07981581896967853,0.1201848830000003,0,0
Stick,1,ordinary WFC,context,99,True,0.0008840937746982889,0.0015352630114280517,0.0008840937746982889,0.0015352630114280517,0.0981453099999996,,0
Stick,1,WFC-as-SAT,context,99,True,0.0008840937746982889,0.0015352630114280517,0.0008840937746982889,0.0015352630114280517,0.11632686699999795,0,0
Stick,1,Plain SAT/CDCL,solver,0,True,0.5018593443745004,0.9980429974661365,0.5018593443745004,0.9980429974661365,0.02516468599999655,0,0
Zelda,1,ordinary WFC,uniform,0,True,0.48750292036029286,1.8757988422035905,0.48750292036029286,1.8757988422035905,0.5133102999999999,,0
Zelda,1,ordinary WFC,frequency,0,True,0.16182617377143757,1.6524435362959047,0.16182617377143757,1.6524435362959047,0.688087441,,0
Zelda,1,ordinary WFC,context,0,True,0.39095312966906814,0.5345216271774289,0.39095312966906814,0.5345216271774289,0.6974038869999997,,0
Zelda,1,ordinary WFC,uniform,1,True,0.5067801766630812,1.7092288132728999,0.5067801766630812,1.7092288132728999,0.46524605299999955,,0
Zelda,1,ordinary WFC,frequency,1,True,0.1865386323725285,1.7347015851871173,0.1865386323725285,1.7347015851871173,0.687847916,,0
Zelda,1,ordinary WFC,context,1,True,0.40794220017449184,0.530416901553534,0.40794220017449184,0.530416901553534,0.6193402199999998,,0
Zelda,1,ordinary WFC,uniform,2,True,0.37138227255621054,1.7791645935029448,0.37138227255621054,1.7791645935029448,0.48951754900000033,,0
Zelda,1,ordinary WFC,frequency,2,True,0.1684656912371501,1.6744240247714508,0.1684656912371501,1.6744240247714508,0.6635900479999997,,0
Zelda,1,ordinary WFC,context,2,True,0.37127730269003356,0.4766153244122924,0.37127730269003356,0.4766153244122924,0.6583185609999997,,0
Zelda,1,ordinary WFC,uniform,3,True,0.44727667804446486,1.8965033390625416,0.44727667804446486,1.8965033390625416,0.5809119929999991,,0
Zelda,1,ordinary WFC,frequency,3,True,0.18865366231527292,1.5755632527559305,0.18865366231527292,1.5755632527559305,0.7553251230000004,,0
Zelda,1,ordinary WFC,context,3,True,1.027859464451937,1.329898781058759,1.027859464451937,1.329898781058759,0.7143783490000004,,0
Zelda,1,ordinary WFC,uniform,4,True,0.42696481147942317,1.8587259440692052,0.42696481147942317,1.8587259440692052,0.6421549550000005,,0
Zelda,1,ordinary WFC,frequency,4,True,0.14040775703026695,1.61366412817466,0.14040775703026695,1.61366412817466,0.6903209819999994,,0
Zelda,1,ordinary WFC,context,4,True,2.014088598129188,2.24914469946999,2.014088598129188,2.24914469946999,0.6741086659999986,,0
Zelda,1,ordinary WFC,uniform,5,True,0.4889466145629096,1.719101805733883,0.4889466145629096,1.719101805733883,0.6225160580000004,,0
Zelda,1,ordinary WFC,frequency,5,True,0.15421290629570308,1.5882438123931815,0.15421290629570308,1.5882438123931815,0.6813917100000015,,0
Zelda,1,ordinary WFC,context,5,True,0.46775642967308484,0.7068316546609339,0.46775642967308484,0.7068316546609339,0.6627007999999996,,0
Zelda,1,ordinary WFC,uniform,6,True,0.44904467389498426,1.8368413592107709,0.44904467389498426,1.8368413592107709,0.5430828599999984,,0
Zelda,1,ordinary WFC,frequency,6,True,0.169871776514616,1.794071982344406,0.169871776514616,1.794071982344406,0.6880785609999993,,0
Zelda,1,ordinary WFC,context,6,True,0.6448870013404483,0.9291174756372843,0.6448870013404483,0.9291174756372843,0.6576148579999987,,0
Zelda,1,ordinary WFC,uniform,7,True,0.40247156906018966,1.838093836349322,0.40247156906018966,1.838093836349322,0.4927962850000007,,0
Zelda,1,ordinary WFC,frequency,7,True,0.19294851627277548,1.7780219365870156,0.19294851627277548,1.7780219365870156,0.8389632049999989,,0
Zelda,1,ordinary WFC,context,7,True,0.6776049679333754,0.9216528336206076,0.6776049679333754,0.9216528336206076,0.6441581020000022,,0
Zelda,1,ordinary WFC,uniform,8,True,0.8655407468976435,2.2827157007541237,0.8655407468976435,2.2827157007541237,0.47091936300000015,,0
Zelda,1,ordinary WFC,frequency,8,True,0.15690341738123958,1.6097422795065222,0.15690341738123958,1.6097422795065222,0.725449624000003,,0
Zelda,1,ordinary WFC,context,8,True,0.49519385796920345,0.7953834223204431,0.49519385796920345,0.7953834223204431,0.7343991780000003,,0
Zelda,1,ordinary WFC,uniform,9,True,0.3304539099981296,1.8603273924952892,0.3304539099981296,1.8603273924952892,0.5698945219999985,,0
Zelda,1,ordinary WFC,frequency,9,True,0.20711329007555718,1.6653813606776546,0.20711329007555718,1.6653813606776546,0.708562158000003,,0
Zelda,1,ordinary WFC,context,9,True,0.32144430271488883,0.5041493690931317,0.32144430271488883,0.5041493690931317,0.6846725930000019,,0
Zelda,1,ordinary WFC,uniform,10,True,0.3628852448538561,1.725440478752001,0.3628852448538561,1.725440478752001,0.5258212130000004,,0
Zelda,1,ordinary WFC,frequency,10,True,0.20914462588433522,1.7197680959931663,0.20914462588433522,1.7197680959931663,0.7064298449999988,,0
Zelda,1,ordinary WFC,context,10,True,0.28998961690957303,0.4861938596897327,0.28998961690957303,0.4861938596897327,0.6272947949999974,,0
Zelda,1,ordinary WFC,uniform,11,True,0.5932420382281126,2.142726940526052,0.5932420382281126,2.142726940526052,0.49289642099999753,,0
Zelda,1,ordinary WFC,frequency,11,True,0.1658222767718548,1.6222589518552126,0.1658222767718548,1.6222589518552126,0.6940713380000005,,0
Zelda,1,ordinary WFC,context,11,True,0.4020924616386266,0.5972619250905762,0.4020924616386266,0.5972619250905762,0.6845504099999999,,0
Zelda,1,ordinary WFC,uniform,12,True,0.5129054586168669,1.8443445290880456,0.5129054586168669,1.8443445290880456,0.6523853379999984,,0
Zelda,1,ordinary WFC,frequency,12,True,0.2002585621433751,1.6620201491908613,0.2002585621433751,1.6620201491908613,0.7175883550000002,,0
Zelda,1,ordinary WFC,context,12,True,0.5645986145240137,0.786912139964396,0.5645986145240137,0.786912139964396,0.6470936289999969,,0
Zelda,1,ordinary WFC,uniform,13,True,0.37277888501520323,1.82936410604202,0.37277888501520323,1.82936410604202,0.48587581600000007,,0
Zelda,1,ordinary WFC,frequency,13,True,0.19004361983123103,1.685891740605902,0.19004361983123103,1.685891740605902,0.6701430510000002,,0
Zelda,1,ordinary WFC,context,13,True,0.821207486045657,1.0962615896933288,0.821207486045657,1.0962615896933288,0.7145248560000006,,0
Zelda,1,ordinary WFC,uniform,14,True,0.35335673300843007,1.7488037327750245,0.35335673300843007,1.7488037327750245,0.5315821350000007,,0
Zelda,1,ordinary WFC,frequency,14,True,0.18281293602024704,1.699047112138324,0.18281293602024704,1.699047112138324,0.6967656319999982,,0
Zelda,1,ordinary WFC,context,14,True,0.42866496001673066,0.6019965174516012,0.42866496001673066,0.6019965174516012,0.6385168730000004,,0
Zelda,1,ordinary WFC,uniform,15,True,0.5221275197379448,1.9172824735381537,0.5221275197379448,1.9172824735381537,0.4673096450000003,,0
Zelda,1,ordinary WFC,frequency,15,True,0.14755599802058797,1.6023052155907127,0.14755599802058797,1.6023052155907127,0.680232985,,0
Zelda,1,ordinary WFC,context,15,True,1.0838830896732157,1.422874933804382,1.0838830896732157,1.422874933804382,0.6661142359999985,,0
Zelda,1,ordinary WFC,uniform,16,True,0.3147542949926573,1.7861409362234535,0.3147542949926573,1.7861409362234535,0.4883399170000047,,0
Zelda,1,ordinary WFC,frequency,16,True,0.18358115186559149,1.6412864212834264,0.18358115186559149,1.6412864212834264,0.6871221319999989,,0
Zelda,1,ordinary WFC,context,16,True,0.3065604443063099,0.44982199221227653,0.3065604443063099,0.44982199221227653,0.6345031240000054,,0
Zelda,1,ordinary WFC,uniform,17,True,0.6492168555405257,2.007549963721505,0.6492168555405257,2.007549963721505,0.4875941309999945,,0
Zelda,1,ordinary WFC,frequency,17,True,0.14910955477609067,1.6618721815173703,0.14910955477609067,1.6618721815173703,0.6622049730000015,,0
Zelda,1,ordinary WFC,context,17,True,0.3844267744360514,0.5223403409891336,0.3844267744360514,0.5223403409891336,0.6411997139999954,,0
Zelda,1,ordinary WFC,uniform,18,True,0.40943098461798677,1.7403073950499026,0.40943098461798677,1.7403073950499026,0.5370977230000022,,0
Zelda,1,ordinary WFC,frequency,18,True,0.17549161764412982,1.6797266574755036,0.17549161764412982,1.6797266574755036,0.6711803710000055,,0
Zelda,1,ordinary WFC,context,18,True,0.29169987047462453,0.46303730144865635,0.29169987047462453,0.46303730144865635,0.5918402749999956,,0
Zelda,1,ordinary WFC,uniform,19,True,0.3679162815837857,2.035740092236753,0.3679162815837857,2.035740092236753,0.5124486959999999,,0
Zelda,1,ordinary WFC,frequency,19,True,0.20668070156625126,1.6158152167147612,0.20668070156625126,1.6158152167147612,0.6732912610000028,,0
Zelda,1,ordinary WFC,context,19,True,1.947437690491871,2.1956959179313293,1.947437690491871,2.1956959179313293,0.7179787310000023,,0
Zelda,1,ordinary WFC,uniform,20,True,0.3345696595964103,1.6797600559668624,0.3345696595964103,1.6797600559668624,0.5087373160000013,,0
Zelda,1,ordinary WFC,frequency,20,True,0.17128594756066656,1.7108106577188804,0.17128594756066656,1.7108106577188804,0.6627053269999976,,0
Zelda,1,ordinary WFC,context,20,True,0.5029420732798641,0.6635401796264944,0.5029420732798641,0.6635401796264944,0.6165845479999987,,0
Zelda,1,ordinary WFC,uniform,21,True,0.395205133142732,1.814802147639382,0.395205133142732,1.814802147639382,0.47624729099999996,,0
Zelda,1,ordinary WFC,frequency,21,True,0.19937002132372122,1.5835623688725702,0.19937002132372122,1.5835623688725702,0.7490674519999985,,0
Zelda,1,ordinary WFC,context,21,True,0.3497300899440481,0.4993641903743304,0.3497300899440481,0.4993641903743304,0.6312556589999971,,0
Zelda,1,ordinary WFC,uniform,22,True,0.3403940149664377,1.7094279243378538,0.3403940149664377,1.7094279243378538,0.5030908179999969,,0
Zelda,1,ordinary WFC,frequency,22,True,0.1562322584792455,1.6618965611199894,0.1562322584792455,1.6618965611199894,0.6534563159999962,,0
Zelda,1,ordinary WFC,context,22,True,0.4694499043685013,0.7476421270544209,0.4694499043685013,0.7476421270544209,0.6305961909999951,,0
Zelda,1,ordinary WFC,uniform,23,True,0.42634876703540026,1.9108803995518304,0.42634876703540026,1.9108803995518304,0.499217490999996,,0
Zelda,1,ordinary WFC,frequency,23,True,0.18467271510744937,1.5840709023678137,0.18467271510744937,1.5840709023678137,0.6676636360000003,,0
Zelda,1,ordinary WFC,context,23,True,0.3454465291107214,0.5162780836317344,0.3454465291107214,0.5162780836317344,0.6573448649999989,,0
Zelda,1,ordinary WFC,uniform,24,True,0.6034712929675424,1.844226890105974,0.6034712929675424,1.844226890105974,0.46230945599999984,,0
Zelda,1,ordinary WFC,frequency,24,True,0.1728127069325289,1.7271549025667574,0.1728127069325289,1.7271549025667574,0.6771992409999967,,0
Zelda,1,ordinary WFC,context,24,True,0.6572152875471081,0.8794030225813587,0.6572152875471081,0.8794030225813587,0.628533216000001,,0
Zelda,1,ordinary WFC,uniform,25,True,0.6353917061728548,1.8315040604063884,0.6353917061728548,1.8315040604063884,0.41442516100000404,,0
Zelda,1,ordinary WFC,frequency,25,True,0.19609505455246226,1.7401801653471005,0.19609505455246226,1.7401801653471005,0.686844360000002,,0
Zelda,1,ordinary WFC,context,25,True,0.41035725772334497,0.572212562532935,0.41035725772334497,0.572212562532935,0.5828655549999979,,0
Zelda,1,ordinary WFC,uniform,26,True,0.49762706142906143,1.8913279903978208,0.49762706142906143,1.8913279903978208,0.4888620810000006,,0
Zelda,1,ordinary WFC,frequency,26,True,0.1666588826138535,1.6866481696751086,0.1666588826138535,1.6866481696751086,0.6729377569999997,,0
Zelda,1,ordinary WFC,context,26,True,0.36026178055646163,0.5423841343813549,0.36026178055646163,0.5423841343813549,0.6055419030000024,,0
Zelda,1,ordinary WFC,uniform,27,True,0.8092550198668637,2.172296736389252,0.8092550198668637,2.172296736389252,0.42276115299999617,,0
Zelda,1,ordinary WFC,frequency,27,True,0.19693943630800428,1.5140038461710876,0.19693943630800428,1.5140038461710876,0.6900270270000064,,0
Zelda,1,ordinary WFC,context,27,True,1.2117827590935981,1.5939510469638136,1.2117827590935981,1.5939510469638136,0.5862944110000043,,0
Zelda,1,ordinary WFC,uniform,28,True,0.3567304057435936,1.7622913812339325,0.3567304057435936,1.7622913812339325,0.4790978390000049,,0
Zelda,1,ordinary WFC,frequency,28,True,0.18648924340037118,1.6005758950774425,0.18648924340037118,1.6005758950774425,0.6668891820000056,,0
Zelda,1,ordinary WFC,context,28,True,0.35856869074636666,0.5250960765225371,0.35856869074636666,0.5250960765225371,0.6192691420000003,,0
Zelda,1,ordinary WFC,uniform,29,True,0.5219552547854845,1.8560348589008704,0.5219552547854845,1.8560348589008704,0.4860131800000005,,0
Zelda,1,ordinary WFC,frequency,29,True,0.16696231446137236,1.6568863891112546,0.16696231446137236,1.6568863891112546,0.6555665639999972,,0
Zelda,1,ordinary WFC,context,29,True,0.3148334277907578,0.4382482090019041,0.3148334277907578,0.4382482090019041,0.6433469489999979,,0
Zelda,1,ordinary WFC,uniform,30,True,1.0488106924493816,2.272045496047087,1.0488106924493816,2.272045496047087,0.42591291499999784,,0
Zelda,1,ordinary WFC,frequency,30,True,0.1960440740940745,1.4852571143245907,0.1960440740940745,1.4852571143245907,0.6647763520000041,,0
Zelda,1,ordinary WFC,context,30,True,0.25685332178595766,0.5368368776332689,0.25685332178595766,0.5368368776332689,0.6525772040000035,,0
Zelda,1,ordinary WFC,uniform,31,True,0.43847631518660735,1.870098572078735,0.43847631518660735,1.870098572078735,0.500186927999998,,0
Zelda,1,ordinary WFC,frequency,31,True,0.17756099070394085,1.54258845102081,0.17756099070394085,1.54258845102081,0.6618974119999947,,0
Zelda,1,ordinary WFC,context,31,True,0.6087867933342751,0.7862631277741156,0.6087867933342751,0.7862631277741156,0.6021962469999949,,0
Zelda,1,ordinary WFC,uniform,32,True,0.5769945058996607,2.069294686750593,0.5769945058996607,2.069294686750593,0.45313660600000105,,0
Zelda,1,ordinary WFC,frequency,32,True,0.17817347737137562,1.752110919765157,0.17817347737137562,1.752110919765157,0.6587955270000023,,0
Zelda,1,ordinary WFC,context,32,True,0.45618804915010464,0.618736798308299,0.45618804915010464,0.618736798308299,0.6730322019999946,,0
Zelda,1,ordinary WFC,uniform,33,True,0.5295701524387662,1.9837977103144928,0.5295701524387662,1.9837977103144928,0.48359740399999396,,0
Zelda,1,ordinary WFC,frequency,33,True,0.16648832714450326,1.6057594407060143,0.16648832714450326,1.6057594407060143,0.6667592749999898,,0
Zelda,1,ordinary WFC,context,33,True,0.37343479811753216,0.5962987414199048,0.37343479811753216,0.5962987414199048,0.6211536160000009,,0
Zelda,1,ordinary WFC,uniform,34,True,0.8471744439174829,2.202897887983521,0.8471744439174829,2.202897887983521,0.4724463569999955,,0
Zelda,1,ordinary WFC,frequency,34,True,0.16089462331577015,1.6273077556906772,0.16089462331577015,1.6273077556906772,0.6534821130000097,,0
Zelda,1,ordinary WFC,context,34,True,0.47580466308435176,0.5819331388718212,0.47580466308435176,0.5819331388718212,0.5978971499999943,,0
Zelda,1,ordinary WFC,uniform,35,True,0.5186199523255017,1.7806072244956312,0.5186199523255017,1.7806072244956312,0.4810858419999988,,0
Zelda,1,ordinary WFC,frequency,35,True,0.19656823743715218,1.8070733133255068,0.19656823743715218,1.8070733133255068,0.6713747649999959,,0
Zelda,1,ordinary WFC,context,35,True,0.46344832762301186,0.6424585303167039,0.46344832762301186,0.6424585303167039,0.6477455339999949,,0
Zelda,1,ordinary WFC,uniform,36,True,0.2845735151783773,1.65888578788,0.2845735151783773,1.65888578788,0.5246022379999999,,0
Zelda,1,ordinary WFC,frequency,36,True,0.18039987307027708,1.4859660118551066,0.18039987307027708,1.4859660118551066,0.7041999300000015,,0
Zelda,1,ordinary WFC,context,36,True,0.9591876677803257,1.25307792972804,0.9591876677803257,1.25307792972804,0.6247704350000021,,0
Zelda,1,ordinary WFC,uniform,37,True,0.36578393380980107,1.8710252489625476,0.36578393380980107,1.8710252489625476,0.5024615340000054,,0
Zelda,1,ordinary WFC,frequency,37,True,0.18883576879802302,1.684517821351154,0.18883576879802302,1.684517821351154,0.6868675399999944,,0
Zelda,1,ordinary WFC,context,37,True,0.33582724989505564,0.5028658496874467,0.33582724989505564,0.5028658496874467,0.6592798199999947,,0
Zelda,1,ordinary WFC,uniform,38,True,0.48111556802139993,1.9241738759714573,0.48111556802139993,1.9241738759714573,0.48881048699999496,,0
Zelda,1,ordinary WFC,frequency,38,True,0.1607324792147296,1.843438363133271,0.1607324792147296,1.843438363133271,0.6767583959999968,,0
Zelda,1,ordinary WFC,context,38,True,0.4868797916132485,0.6553049453274422,0.4868797916132485,0.6553049453274422,0.5893847349999959,,0
Zelda,1,ordinary WFC,uniform,39,True,0.48884741853913355,1.7786471520658582,0.48884741853913355,1.7786471520658582,0.46620570800000394,,0
Zelda,1,ordinary WFC,frequency,39,True,0.19007787190238054,1.82294762016556,0.19007787190238054,1.82294762016556,0.6461797199999921,,0
Zelda,1,ordinary WFC,context,39,True,1.015661095072787,1.3198019869460749,1.015661095072787,1.3198019869460749,0.5655852659999994,,0
Zelda,1,ordinary WFC,uniform,40,True,0.5254340794238722,1.9224160444544525,0.5254340794238722,1.9224160444544525,0.4920926239999943,,0
Zelda,1,ordinary WFC,frequency,40,True,0.17981875978617157,1.7210812585766326,0.17981875978617157,1.7210812585766326,0.6805845429999948,,0
Zelda,1,ordinary WFC,context,40,True,0.5823290943855683,0.7203091662361812,0.5823290943855683,0.7203091662361812,0.6634152129999933,,0
Zelda,1,ordinary WFC,uniform,41,True,0.6983325633759941,2.1059042575196707,0.6983325633759941,2.1059042575196707,0.47800566200000105,,0
Zelda,1,ordinary WFC,frequency,41,True,0.17202057055006853,1.6405868947081208,0.17202057055006853,1.6405868947081208,0.6760799190000029,,0
Zelda,1,ordinary WFC,context,41,True,0.4905815252213123,0.6830008138248274,0.4905815252213123,0.6830008138248274,0.6031310219999995,,0
Zelda,1,ordinary WFC,uniform,42,True,0.5523503127470198,1.9645534848669752,0.5523503127470198,1.9645534848669752,0.48982610300001284,,0
Zelda,1,ordinary WFC,frequency,42,True,0.16034783688615217,1.7523242994710029,0.16034783688615217,1.7523242994710029,0.6665645100000006,,0
Zelda,1,ordinary WFC,context,42,True,0.43786913167245234,0.5630686300624869,0.43786913167245234,0.5630686300624869,0.6122582710000017,,0
Zelda,1,ordinary WFC,uniform,43,True,0.39365129449558944,1.8169156678242864,0.39365129449558944,1.8169156678242864,0.5152169499999957,,0
Zelda,1,ordinary WFC,frequency,43,True,0.18574461832541678,1.7495048903894055,0.18574461832541678,1.7495048903894055,0.6928249279999932,,0
Zelda,1,ordinary WFC,context,43,True,0.5026009296433496,0.7119901749092076,0.5026009296433496,0.7119901749092076,0.6161884790000016,,0
Zelda,1,ordinary WFC,uniform,44,True,0.5948398624646795,2.1364922085016302,0.5948398624646795,2.1364922085016302,0.4731677449999978,,0
Zelda,1,ordinary WFC,frequency,44,True,0.18478372228311146,1.7155507835928667,0.18478372228311146,1.7155507835928667,0.6684944389999998,,0
Zelda,1,ordinary WFC,context,44,True,0.7172186321209272,1.0309345704897925,0.7172186321209272,1.0309345704897925,0.5367906900000037,,0
Zelda,1,ordinary WFC,uniform,45,True,0.6851372146313967,1.953332495422261,0.6851372146313967,1.953332495422261,0.43896431999999663,,0
Zelda,1,ordinary WFC,frequency,45,True,0.16413110744556184,1.3922283158782784,0.16413110744556184,1.3922283158782784,0.6451022549999976,,0
Zelda,1,ordinary WFC,context,45,True,0.42160355099554647,0.5594558606718407,0.42160355099554647,0.5594558606718407,0.6301385259999961,,0
Zelda,1,ordinary WFC,uniform,46,True,0.8348165271592244,2.2906468240621907,0.8348165271592244,2.2906468240621907,0.505443575000001,,0
Zelda,1,ordinary WFC,frequency,46,True,0.16778747024599547,1.6278252760188672,0.16778747024599547,1.6278252760188672,0.6925901819999893,,0
Zelda,1,ordinary WFC,context,46,True,0.32501641421592253,0.5712563486275632,0.32501641421592253,0.5712563486275632,0.642910227999991,,0
Zelda,1,ordinary WFC,uniform,47,True,0.5399619749633368,1.763581610708714,0.5399619749633368,1.763581610708714,0.7401447910000059,,0
Zelda,1,ordinary WFC,frequency,47,True,0.15330965966412602,1.507249331687576,0.15330965966412602,1.507249331687576,0.7678680380000031,,0
Zelda,1,ordinary WFC,context,47,True,0.26303468262637414,0.4406481881074165,0.26303468262637414,0.4406481881074165,0.7087703820000115,,0
Zelda,1,ordinary WFC,uniform,48,True,0.3125550576335111,1.9227397779675097,0.3125550576335111,1.9227397779675097,0.5196812099999875,,0
Zelda,1,ordinary WFC,frequency,48,True,0.16525109655501824,1.6336403050100279,0.16525109655501824,1.6336403050100279,0.6866536009999891,,0
Zelda,1,ordinary WFC,context,48,True,0.3666000548405704,0.4921529386488634,0.3666000548405704,0.4921529386488634,0.6579263309999988,,0
Zelda,1,ordinary WFC,uniform,49,True,0.5888322393746318,1.9935607525007384,0.5888322393746318,1.9935607525007384,0.49005491199999085,,0
Zelda,1,ordinary WFC,frequency,49,True,0.21522971530222332,1.661857283579161,0.21522971530222332,1.661857283579161,0.726153870999994,,0
Zelda,1,ordinary WFC,context,49,True,0.4293619252699991,0.5708113211741295,0.4293619252699991,0.5708113211741295,0.7394644019999959,,0
Zelda,1,ordinary WFC,uniform,50,True,0.33049260885941467,1.6167161633505212,0.33049260885941467,1.6167161633505212,0.5185259109999976,,0
Zelda,1,ordinary WFC,frequency,50,True,0.17528224638177714,1.6500046614904165,0.17528224638177714,1.6500046614904165,0.6937303879999916,,0
Zelda,1,ordinary WFC,context,50,True,0.6956443482461321,0.8670085007892597,0.6956443482461321,0.8670085007892597,0.7211940880000043,,0
Zelda,1,ordinary WFC,uniform,51,True,0.4510387014687216,1.9092495595193841,0.4510387014687216,1.9092495595193841,0.5295504300000005,,0
Zelda,1,ordinary WFC,frequency,51,True,0.20738032017360322,1.6419073993707465,0.20738032017360322,1.6419073993707465,0.7969014359999989,,0
Zelda,1,ordinary WFC,context,51,True,0.6715123510501908,0.9233836079989008,0.6715123510501908,0.9233836079989008,0.6240467459999905,,0
Zelda,1,ordinary WFC,uniform,52,True,0.7181301912150744,2.1828970869960784,0.7181301912150744,2.1828970869960784,0.5061305409999903,,0
Zelda,1,ordinary WFC,frequency,52,True,0.1754227548465644,1.7224927825422214,0.1754227548465644,1.7224927825422214,0.712046187999988,,0
Zelda,1,ordinary WFC,context,52,True,0.5894760815601412,0.7643771689817768,0.5894760815601412,0.7643771689817768,0.6962387559999996,,0
Zelda,1,ordinary WFC,uniform,53,True,0.45810163233588136,1.6830997827347796,0.45810163233588136,1.6830997827347796,0.4620457719999962,,0
Zelda,1,ordinary WFC,frequency,53,True,0.22444562333860005,1.5289648380381586,0.22444562333860005,1.5289648380381586,0.7026811829999957,,0
Zelda,1,ordinary WFC,context,53,True,0.7463633595297915,0.9852605186121111,0.7463633595297915,0.9852605186121111,0.6394458850000007,,0
Zelda,1,ordinary WFC,uniform,54,True,0.5174701449479433,1.9607497627299835,0.5174701449479433,1.9607497627299835,0.5173304030000025,,0
Zelda,1,ordinary WFC,frequency,54,True,0.19547470610749246,1.7240443918234623,0.19547470610749246,1.7240443918234623,0.710779474000006,,0
Zelda,1,ordinary WFC,context,54,True,0.4618931182315956,0.734875405641941,0.4618931182315956,0.734875405641941,0.6845947620000032,,0
Zelda,1,ordinary WFC,uniform,55,True,0.5018440122349535,1.8494802455491992,0.5018440122349535,1.8494802455491992,0.4801270840000029,,0
Zelda,1,ordinary WFC,frequency,55,True,0.22050642930625286,1.6273695655960414,0.22050642930625286,1.6273695655960414,0.794425253,,0
Zelda,1,ordinary WFC,context,55,True,0.4285815759442206,0.5854608622488842,0.4285815759442206,0.5854608622488842,0.6606904369999995,,0
Zelda,1,ordinary WFC,uniform,56,True,0.30572970460994364,1.9100526789592702,0.30572970460994364,1.9100526789592702,0.5217490690000091,,0
Zelda,1,ordinary WFC,frequency,56,True,0.15444072708274018,1.6891618725698743,0.15444072708274018,1.6891618725698743,0.6870879479999985,,0
Zelda,1,ordinary WFC,context,56,True,0.7443378488704099,0.9862804080404889,0.7443378488704099,0.9862804080404889,0.642300046999992,,0
